plate_number,brand,model,department_id,standard_fuel_per_100km,usage_date,daily_km,fuel_liters
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-07,247,73.59
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-08,112,36.1
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-09,255,69.13
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-10,48,18.12
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-11,245,72.04
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-12,100,29.83
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-13,261,86.05
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-14,164,60.75
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-15,46,16.16
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-16,161,56.28
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-17,87,26.86
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-18,141,41.33
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-19,260,62.15
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-20,116,32.69
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-21,176,49.68
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-22,210,51.2
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-23,115,37.26
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-24,234,61.46
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-25,199,53.02
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-26,232,51.82
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-27,156,42.21
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-28,105,29.63
07 AAA 017,Peugeot,Caddy,3,25.6,2024-02-29,71,23.68
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-01,151,40.55
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-02,49,11.05
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-03,137,30.55
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-04,201,44.01
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-05,198,57.43
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-06,75,24.04
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-07,227,49.14
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-08,183,69.07
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-09,222,45.93
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-10,269,59.73
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-11,165,42.29
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-12,75,23.95
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-13,296,72.94
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-14,73,24.75
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-15,129,35.26
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-16,96,30.42
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-17,186,71.04
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-18,51,10.93
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-19,281,70.07
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-20,126,33.55
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-21,240,79.71
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-22,80,19.48
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-23,135,31.44
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-24,153,43.17
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-25,232,66.21
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-26,264,83.91
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-27,138,40.74
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-28,207,48.0
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-29,49,11.88
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-30,133,40.72
07 AAA 017,Peugeot,Caddy,3,25.6,2024-03-31,74,25.76
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-01,95,34.21
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-02,215,44.44
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-03,183,47.93
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-04,82,20.32
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-05,208,78.81
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-06,244,63.43
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-07,148,42.31
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-08,262,57.06
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-09,42,11.5
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-10,94,30.24
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-11,66,22.59
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-12,218,60.49
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-13,158,50.2
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-14,250,75.6
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-15,212,61.84
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-16,176,48.23
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-17,299,112.49
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-18,254,72.88
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-19,125,29.61
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-20,195,61.91
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-21,255,96.36
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-22,270,94.9
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-23,70,20.7
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-24,60,19.05
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-25,70,21.29
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-26,56,20.23
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-27,99,36.64
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-28,104,29.89
07 AAA 017,Peugeot,Caddy,3,25.6,2024-04-29,270,56.88
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-01,253,45.77
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-02,69,9.21
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-03,288,45.31
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-04,240,41.17
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-05,115,15.79
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-06,145,23.72
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-07,150,21.92
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-08,52,7.99
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-09,59,6.17
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-10,130,22.16
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-11,234,35.54
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-12,191,32.37
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-13,90,14.71
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-14,71,11.16
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-15,82,8.41
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-16,139,14.6
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-17,269,35.92
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-18,201,26.05
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-19,173,31.06
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-20,84,9.75
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-21,193,31.5
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-22,220,32.69
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-23,283,44.78
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-24,280,36.97
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-25,167,28.75
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-26,104,12.17
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-27,85,12.91
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-28,176,25.39
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-29,252,35.0
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-30,52,5.64
07 AAA 018,Peugeot,Atego,1,12.72,2024-01-31,230,36.65
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-01,166,27.42
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-02,208,36.23
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-03,76,9.73
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-04,158,18.1
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-05,170,24.09
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-06,56,5.72
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-07,251,30.09
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-08,192,32.14
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-09,225,33.54
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-10,115,15.02
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-11,73,13.41
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-12,46,4.71
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-13,163,19.98
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-14,188,28.02
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-15,237,27.31
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-16,207,33.44
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-17,105,13.86
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-18,248,36.13
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-19,40,5.07
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-20,98,14.67
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-21,262,39.63
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-22,208,33.31
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-23,49,5.96
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-24,211,29.78
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-25,209,35.18
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-26,161,16.66
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-27,172,23.21
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-28,120,15.24
07 AAA 018,Peugeot,Atego,1,12.72,2024-02-29,265,32.08
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-01,253,32.96
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-02,197,21.4
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-03,167,25.49
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-04,157,22.59
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-05,105,18.5
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-06,89,10.5
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-07,235,31.08
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-08,74,12.93
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-09,182,23.38
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-10,65,10.17
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-11,284,43.01
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-12,152,19.8
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-13,134,20.66
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-14,183,31.54
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-15,269,27.51
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-16,58,9.13
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-17,230,25.66
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-18,269,35.01
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-19,272,41.23
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-20,58,6.55
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-21,224,28.54
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-22,140,20.69
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-23,47,7.23
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-24,84,8.82
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-25,185,21.78
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-26,291,48.14
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-27,209,34.13
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-28,149,19.0
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-29,193,27.29
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-30,201,33.54
07 AAA 018,Peugeot,Atego,1,12.72,2024-03-31,87,15.14
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-01,72,10.73
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-02,74,13.2
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-03,90,16.28
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-04,146,21.68
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-05,267,28.47
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-06,220,22.77
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-07,63,7.19
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-08,127,23.72
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-09,205,28.06
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-10,145,22.89
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-11,107,18.23
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-12,173,23.18
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-13,253,46.9
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-14,234,26.37
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-15,67,7.68
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-16,248,31.58
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-17,185,19.76
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-18,151,21.78
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-19,239,40.55
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-20,143,21.04
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-21,55,6.13
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-22,153,22.03
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-23,235,41.11
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-24,282,43.26
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-25,49,5.8
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-26,69,11.55
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-27,283,52.3
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-28,92,11.3
07 AAA 018,Peugeot,Atego,1,12.72,2024-04-29,40,6.66
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-01,204,36.81
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-02,229,23.31
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-03,214,25.54
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-04,46,5.36
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-05,235,36.84
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-06,52,6.49
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-07,221,36.2
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-08,227,34.68
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-09,87,13.43
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-10,114,19.01
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-11,214,26.09
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-12,62,10.38
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-13,220,40.29
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-14,106,13.61
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-15,132,24.14
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-16,223,22.68
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-17,169,19.32
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-18,46,6.49
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-19,80,12.31
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-20,102,14.98
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-21,196,21.29
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-22,156,26.34
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-23,248,25.59
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-24,249,35.58
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-25,226,42.57
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-26,250,30.09
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-27,255,32.33
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-28,208,32.32
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-29,187,33.08
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-30,227,41.49
07 AAA 019,Mercedes,Boxer,1,12.61,2024-01-31,264,31.91
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-01,123,16.49
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-02,162,18.02
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-03,116,14.14
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-04,163,28.23
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-05,175,18.92
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-06,136,21.73
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-07,231,31.37
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-08,120,15.95
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-09,168,22.32
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-10,86,13.89
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-11,179,31.48
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-12,273,47.74
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-13,297,37.66
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-14,206,33.89
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-15,210,37.68
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-16,206,36.93
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-17,147,25.38
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-18,81,12.85
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-19,294,45.62
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-20,215,39.19
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-21,87,13.64
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-22,211,31.82
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-23,290,54.57
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-24,259,30.43
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-25,183,29.71
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-26,283,37.18
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-27,138,21.01
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-28,222,36.76
07 AAA 019,Mercedes,Boxer,1,12.61,2024-02-29,177,28.0
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-01,240,24.97
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-02,277,30.91
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-03,40,4.11
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-04,219,30.94
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-05,200,31.4
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-06,164,21.51
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-07,298,48.08
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-08,228,35.57
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-09,235,42.68
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-10,215,31.68
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-11,250,44.86
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-12,213,35.35
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-13,179,31.92
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-14,248,29.9
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-15,221,40.94
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-16,213,29.98
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-17,255,27.4
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-18,281,47.39
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-19,162,20.94
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-20,110,19.58
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-21,217,25.75
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-22,176,29.2
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-23,115,17.94
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-24,180,28.22
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-25,82,9.39
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-26,211,38.15
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-27,263,43.03
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-28,223,27.62
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-29,119,12.89
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-30,256,42.2
07 AAA 019,Mercedes,Boxer,1,12.61,2024-03-31,243,32.34
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-01,180,20.18
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-02,111,13.2
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-03,161,18.8
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-04,251,38.32
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-05,124,18.94
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-06,170,30.68
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-07,119,12.78
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-08,139,19.27
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-09,87,15.97
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-10,148,20.38
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-11,124,15.42
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-12,68,10.19
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-13,174,26.55
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-14,137,14.09
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-15,265,40.4
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-16,167,20.97
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-17,277,29.84
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-18,67,11.48
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-19,143,24.42
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-20,169,19.96
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-21,234,39.26
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-22,280,31.05
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-23,119,15.28
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-24,216,39.49
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-25,295,35.84
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-26,247,25.58
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-27,75,11.11
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-28,56,8.87
07 AAA 019,Mercedes,Boxer,1,12.61,2024-04-29,77,14.41
07 AAA 020,Renault,Atego,4,7.27,2024-01-01,225,21.9
07 AAA 020,Renault,Atego,4,7.27,2024-01-02,72,6.61
07 AAA 020,Renault,Atego,4,7.27,2024-01-03,172,15.02
07 AAA 020,Renault,Atego,4,7.27,2024-01-04,173,17.41
07 AAA 020,Renault,Atego,4,7.27,2024-01-05,74,6.79
07 AAA 020,Renault,Atego,4,7.27,2024-01-06,223,24.01
07 AAA 020,Renault,Atego,4,7.27,2024-01-07,263,22.31
07 AAA 020,Renault,Atego,4,7.27,2024-01-08,225,21.46
07 AAA 020,Renault,Atego,4,7.27,2024-01-09,94,6.02
07 AAA 020,Renault,Atego,4,7.27,2024-01-10,235,16.53
07 AAA 020,Renault,Atego,4,7.27,2024-01-11,177,15.32
07 AAA 020,Renault,Atego,4,7.27,2024-01-12,281,21.95
07 AAA 020,Renault,Atego,4,7.27,2024-01-13,92,9.98
07 AAA 020,Renault,Atego,4,7.27,2024-01-14,269,18.28
07 AAA 020,Renault,Atego,4,7.27,2024-01-15,233,18.62
07 AAA 020,Renault,Atego,4,7.27,2024-01-16,269,22.34
07 AAA 020,Renault,Atego,4,7.27,2024-01-17,75,5.79
07 AAA 020,Renault,Atego,4,7.27,2024-01-18,252,17.31
07 AAA 020,Renault,Atego,4,7.27,2024-01-19,42,4.28
07 AAA 020,Renault,Atego,4,7.27,2024-01-20,80,8.16
07 AAA 020,Renault,Atego,4,7.27,2024-01-21,92,5.46
07 AAA 020,Renault,Atego,4,7.27,2024-01-22,90,5.69
07 AAA 020,Renault,Atego,4,7.27,2024-01-23,230,15.42
07 AAA 020,Renault,Atego,4,7.27,2024-01-24,167,17.1
07 AAA 020,Renault,Atego,4,7.27,2024-01-25,172,15.4
07 AAA 020,Renault,Atego,4,7.27,2024-01-26,292,24.65
07 AAA 020,Renault,Atego,4,7.27,2024-01-27,85,6.04
07 AAA 020,Renault,Atego,4,7.27,2024-01-28,93,7.75
07 AAA 020,Renault,Atego,4,7.27,2024-01-29,210,14.57
07 AAA 020,Renault,Atego,4,7.27,2024-01-30,100,10.7
07 AAA 020,Renault,Atego,4,7.27,2024-01-31,169,17.13
07 AAA 020,Renault,Atego,4,7.27,2024-02-01,257,24.51
07 AAA 020,Renault,Atego,4,7.27,2024-02-02,68,6.74
07 AAA 020,Renault,Atego,4,7.27,2024-02-03,274,17.29
07 AAA 020,Renault,Atego,4,7.27,2024-02-04,157,16.98
07 AAA 020,Renault,Atego,4,7.27,2024-02-05,67,4.72
07 AAA 020,Renault,Atego,4,7.27,2024-02-06,41,3.7
07 AAA 020,Renault,Atego,4,7.27,2024-02-07,77,7.21
07 AAA 020,Renault,Atego,4,7.27,2024-02-08,219,19.0
07 AAA 020,Renault,Atego,4,7.27,2024-02-09,211,17.47
07 AAA 020,Renault,Atego,4,7.27,2024-02-10,244,17.67
07 AAA 020,Renault,Atego,4,7.27,2024-02-11,139,11.98
07 AAA 020,Renault,Atego,4,7.27,2024-02-12,154,8.98
07 AAA 020,Renault,Atego,4,7.27,2024-02-13,93,6.33
07 AAA 020,Renault,Atego,4,7.27,2024-02-14,153,13.64
07 AAA 020,Renault,Atego,4,7.27,2024-02-15,136,9.34
07 AAA 020,Renault,Atego,4,7.27,2024-02-16,135,8.31
07 AAA 020,Renault,Atego,4,7.27,2024-02-17,91,7.41
07 AAA 020,Renault,Atego,4,7.27,2024-02-18,251,25.59
07 AAA 020,Renault,Atego,4,7.27,2024-02-19,251,22.68
07 AAA 020,Renault,Atego,4,7.27,2024-02-20,132,11.42
