plate_number,brand,model,department_id,standard_fuel_per_100km,usage_date,daily_km,fuel_liters
07 AAA 013,Renault,Fluence,1,12.21,2024-01-30,70,10.49
07 AAA 013,Renault,Fluence,1,12.21,2024-01-31,179,26.33
07 AAA 013,Renault,Fluence,1,12.21,2024-02-01,50,6.18
07 AAA 013,Renault,Fluence,1,12.21,2024-02-02,215,30.15
07 AAA 013,Renault,Fluence,1,12.21,2024-02-03,144,20.7
07 AAA 013,Renault,Fluence,1,12.21,2024-02-04,239,32.54
07 AAA 013,Renault,Fluence,1,12.21,2024-02-05,50,5.39
07 AAA 013,Renault,Fluence,1,12.21,2024-02-06,229,37.17
07 AAA 013,Renault,Fluence,1,12.21,2024-02-07,207,23.75
07 AAA 013,Renault,Fluence,1,12.21,2024-02-08,248,32.38
07 AAA 013,Renault,Fluence,1,12.21,2024-02-09,181,24.97
07 AAA 013,Renault,Fluence,1,12.21,2024-02-10,214,35.64
07 AAA 013,Renault,Fluence,1,12.21,2024-02-11,189,18.52
07 AAA 013,Renault,Fluence,1,12.21,2024-02-12,184,29.03
07 AAA 013,Renault,Fluence,1,12.21,2024-02-13,164,16.23
07 AAA 013,Renault,Fluence,1,12.21,2024-02-14,68,11.74
07 AAA 013,Renault,Fluence,1,12.21,2024-02-15,205,26.35
07 AAA 013,Renault,Fluence,1,12.21,2024-02-16,182,18.29
07 AAA 013,Renault,Fluence,1,12.21,2024-02-17,151,18.09
07 AAA 013,Renault,Fluence,1,12.21,2024-02-18,57,6.2
07 AAA 013,Renault,Fluence,1,12.21,2024-02-19,47,8.59
07 AAA 013,Renault,Fluence,1,12.21,2024-02-20,101,13.33
07 AAA 013,Renault,Fluence,1,12.21,2024-02-21,284,30.39
07 AAA 013,Renault,Fluence,1,12.21,2024-02-22,286,34.95
07 AAA 013,Renault,Fluence,1,12.21,2024-02-23,84,8.55
07 AAA 013,Renault,Fluence,1,12.21,2024-02-24,98,16.78
07 AAA 013,Renault,Fluence,1,12.21,2024-02-25,235,23.25
07 AAA 013,Renault,Fluence,1,12.21,2024-02-26,170,23.52
07 AAA 013,Renault,Fluence,1,12.21,2024-02-27,76,13.65
07 AAA 013,Renault,Fluence,1,12.21,2024-02-28,120,17.04
07 AAA 013,Renault,Fluence,1,12.21,2024-02-29,251,29.94
07 AAA 013,Renault,Fluence,1,12.21,2024-03-01,81,13.78
07 AAA 013,Renault,Fluence,1,12.21,2024-03-02,293,42.58
07 AAA 013,Renault,Fluence,1,12.21,2024-03-03,300,39.57
07 AAA 013,Renault,Fluence,1,12.21,2024-03-04,99,16.36
07 AAA 013,Renault,Fluence,1,12.21,2024-03-05,53,8.75
07 AAA 013,Renault,Fluence,1,12.21,2024-03-06,182,20.55
07 AAA 013,Renault,Fluence,1,12.21,2024-03-07,195,25.17
07 AAA 013,Renault,Fluence,1,12.21,2024-03-08,223,32.71
07 AAA 013,Renault,Fluence,1,12.21,2024-03-09,69,10.1
07 AAA 013,Renault,Fluence,1,12.21,2024-03-10,124,21.87
07 AAA 013,Renault,Fluence,1,12.21,2024-03-11,220,28.64
07 AAA 013,Renault,Fluence,1,12.21,2024-03-12,158,25.14
07 AAA 013,Renault,Fluence,1,12.21,2024-03-13,48,5.95
07 AAA 013,Renault,Fluence,1,12.21,2024-03-14,79,10.33
07 AAA 013,Renault,Fluence,1,12.21,2024-03-15,193,33.51
07 AAA 013,Renault,Fluence,1,12.21,2024-03-16,204,34.1
07 AAA 013,Renault,Fluence,1,12.21,2024-03-17,271,30.72
07 AAA 013,Renault,Fluence,1,12.21,2024-03-18,228,37.9
07 AAA 013,Renault,Fluence,1,12.21,2024-03-19,237,42.81
07 AAA 013,Renault,Fluence,1,12.21,2024-03-20,126,14.97
07 AAA 013,Renault,Fluence,1,12.21,2024-03-21,246,42.6
07 AAA 013,Renault,Fluence,1,12.21,2024-03-22,175,19.66
07 AAA 013,Renault,Fluence,1,12.21,2024-03-23,186,26.42
07 AAA 013,Renault,Fluence,1,12.21,2024-03-24,176,19.16
07 AAA 013,Renault,Fluence,1,12.21,2024-03-25,78,9.44
07 AAA 013,Renault,Fluence,1,12.21,2024-03-26,77,13.05
07 AAA 013,Renault,Fluence,1,12.21,2024-03-27,200,30.0
07 AAA 013,Renault,Fluence,1,12.21,2024-03-28,146,18.19
07 AAA 013,Renault,Fluence,1,12.21,2024-03-29,201,28.11
07 AAA 013,Renault,Fluence,1,12.21,2024-03-30,43,7.34
07 AAA 013,Renault,Fluence,1,12.21,2024-03-31,285,29.92
07 AAA 013,Renault,Fluence,1,12.21,2024-04-01,231,23.8
07 AAA 013,Renault,Fluence,1,12.21,2024-04-02,66,7.4
07 AAA 013,Renault,Fluence,1,12.21,2024-04-03,161,25.88
07 AAA 013,Renault,Fluence,1,12.21,2024-04-04,45,7.33
07 AAA 013,Renault,Fluence,1,12.21,2024-04-05,221,33.75
07 AAA 013,Renault,Fluence,1,12.21,2024-04-06,151,18.11
07 AAA 013,Renault,Fluence,1,12.21,2024-04-07,250,40.5
07 AAA 013,Renault,Fluence,1,12.21,2024-04-08,190,26.59
07 AAA 013,Renault,Fluence,1,12.21,2024-04-09,241,28.73
07 AAA 013,Renault,Fluence,1,12.21,2024-04-10,121,15.27
07 AAA 013,Renault,Fluence,1,12.21,2024-04-11,281,45.27
07 AAA 013,Renault,Fluence,1,12.21,2024-04-12,271,43.25
07 AAA 013,Renault,Fluence,1,12.21,2024-04-13,216,37.84
07 AAA 013,Renault,Fluence,1,12.21,2024-04-14,201,29.86
07 AAA 013,Renault,Fluence,1,12.21,2024-04-15,132,23.91
07 AAA 013,Renault,Fluence,1,12.21,2024-04-16,131,15.01
07 AAA 013,Renault,Fluence,1,12.21,2024-04-17,207,30.94
07 AAA 013,Renault,Fluence,1,12.21,2024-04-18,215,38.99
07 AAA 013,Renault,Fluence,1,12.21,2024-04-19,208,34.35
07 AAA 013,Renault,Fluence,1,12.21,2024-04-20,111,10.92
07 AAA 013,Renault,Fluence,1,12.21,2024-04-21,94,17.07
07 AAA 013,Renault,Fluence,1,12.21,2024-04-22,74,12.91
07 AAA 013,Renault,Fluence,1,12.21,2024-04-23,269,38.64
07 AAA 013,Renault,Fluence,1,12.21,2024-04-24,56,8.59
07 AAA 013,Renault,Fluence,1,12.21,2024-04-25,271,48.96
07 AAA 013,Renault,Fluence,1,12.21,2024-04-26,216,23.94
07 AAA 013,Renault,Fluence,1,12.21,2024-04-27,243,43.95
07 AAA 013,Renault,Fluence,1,12.21,2024-04-28,220,33.16
07 AAA 013,Renault,Fluence,1,12.21,2024-04-29,116,14.93
07 AAA 014,Ford,Fluence,2,10.64,2024-01-01,140,12.17
07 AAA 014,Ford,Fluence,2,10.64,2024-01-02,289,33.23
07 AAA 014,Ford,Fluence,2,10.64,2024-01-03,272,41.19
07 AAA 014,Ford,Fluence,2,10.64,2024-01-04,118,11.13
07 AAA 014,Ford,Fluence,2,10.64,2024-01-05,174,17.94
07 AAA 014,Ford,Fluence,2,10.64,2024-01-06,255,39.69
07 AAA 014,Ford,Fluence,2,10.64,2024-01-07,145,15.52
07 AAA 014,Ford,Fluence,2,10.64,2024-01-08,166,17.23
07 AAA 014,Ford,Fluence,2,10.64,2024-01-09,112,14.84
07 AAA 014,Ford,Fluence,2,10.64,2024-01-10,133,13.52
07 AAA 014,Ford,Fluence,2,10.64,2024-01-11,74,7.57
07 AAA 014,Ford,Fluence,2,10.64,2024-01-12,58,8.96
07 AAA 014,Ford,Fluence,2,10.64,2024-01-13,60,5.65
07 AAA 014,Ford,Fluence,2,10.64,2024-01-14,68,9.96
07 AAA 014,Ford,Fluence,2,10.64,2024-01-15,271,33.18
07 AAA 014,Ford,Fluence,2,10.64,2024-01-16,69,6.4
07 AAA 014,Ford,Fluence,2,10.64,2024-01-17,48,4.89
07 AAA 014,Ford,Fluence,2,10.64,2024-01-18,112,13.34
07 AAA 014,Ford,Fluence,2,10.64,2024-01-19,241,34.08
07 AAA 014,Ford,Fluence,2,10.64,2024-01-20,282,30.34
07 AAA 014,Ford,Fluence,2,10.64,2024-01-21,247,22.55
07 AAA 014,Ford,Fluence,2,10.64,2024-01-22,44,6.67
07 AAA 014,Ford,Fluence,2,10.64,2024-01-23,99,14.55
07 AAA 014,Ford,Fluence,2,10.64,2024-01-24,68,9.93
07 AAA 014,Ford,Fluence,2,10.64,2024-01-25,62,7.15
07 AAA 014,Ford,Fluence,2,10.64,2024-01-26,59,5.98
07 AAA 014,Ford,Fluence,2,10.64,2024-01-27,104,9.8
07 AAA 014,Ford,Fluence,2,10.64,2024-01-28,133,12.81
07 AAA 014,Ford,Fluence,2,10.64,2024-01-29,49,5.72
07 AAA 014,Ford,Fluence,2,10.64,2024-01-30,257,27.24
07 AAA 014,Ford,Fluence,2,10.64,2024-01-31,95,9.56
07 AAA 014,Ford,Fluence,2,10.64,2024-02-01,76,7.33
07 AAA 014,Ford,Fluence,2,10.64,2024-02-02,86,9.06
07 AAA 014,Ford,Fluence,2,10.64,2024-02-03,84,11.57
07 AAA 014,Ford,Fluence,2,10.64,2024-02-04,65,6.56
07 AAA 014,Ford,Fluence,2,10.64,2024-02-05,276,37.93
07 AAA 014,Ford,Fluence,2,10.64,2024-02-06,81,8.84
07 AAA 014,Ford,Fluence,2,10.64,2024-02-07,140,14.4
07 AAA 014,Ford,Fluence,2,10.64,2024-02-08,163,20.66
07 AAA 014,Ford,Fluence,2,10.64,2024-02-09,131,19.99
07 AAA 014,Ford,Fluence,2,10.64,2024-02-10,266,33.99
07 AAA 014,Ford,Fluence,2,10.64,2024-02-11,132,20.56
07 AAA 014,Ford,Fluence,2,10.64,2024-02-12,174,16.21
07 AAA 014,Ford,Fluence,2,10.64,2024-02-13,185,21.96
07 AAA 014,Ford,Fluence,2,10.64,2024-02-14,112,9.62
07 AAA 014,Ford,Fluence,2,10.64,2024-02-15,113,12.21
07 AAA 014,Ford,Fluence,2,10.64,2024-02-16,214,21.53
07 AAA 014,Ford,Fluence,2,10.64,2024-02-17,72,11.16
07 AAA 014,Ford,Fluence,2,10.64,2024-02-18,103,13.22
07 AAA 014,Ford,Fluence,2,10.64,2024-02-19,278,43.64
07 AAA 014,Ford,Fluence,2,10.64,2024-02-20,78,9.16
07 AAA 014,Ford,Fluence,2,10.64,2024-02-21,45,6.41
07 AAA 014,Ford,Fluence,2,10.64,2024-02-22,300,41.19
07 AAA 014,Ford,Fluence,2,10.64,2024-02-23,217,20.55
07 AAA 014,Ford,Fluence,2,10.64,2024-02-24,225,32.38
07 AAA 014,Ford,Fluence,2,10.64,2024-02-25,255,34.12
07 AAA 014,Ford,Fluence,2,10.64,2024-02-26,120,13.66
07 AAA 014,Ford,Fluence,2,10.64,2024-02-27,121,13.83
07 AAA 014,Ford,Fluence,2,10.64,2024-02-28,259,22.61
07 AAA 014,Ford,Fluence,2,10.64,2024-02-29,297,33.57
07 AAA 014,Ford,Fluence,2,10.64,2024-03-01,193,26.09
07 AAA 014,Ford,Fluence,2,10.64,2024-03-02,97,14.44
07 AAA 014,Ford,Fluence,2,10.64,2024-03-03,70,7.26
07 AAA 014,Ford,Fluence,2,10.64,2024-03-04,69,9.77
07 AAA 014,Ford,Fluence,2,10.64,2024-03-05,80,7.42
07 AAA 014,Ford,Fluence,2,10.64,2024-03-06,52,6.52
07 AAA 014,Ford,Fluence,2,10.64,2024-03-07,277,43.68
07 AAA 014,Ford,Fluence,2,10.64,2024-03-08,297,25.85
07 AAA 014,Ford,Fluence,2,10.64,2024-03-09,95,12.96
07 AAA 014,Ford,Fluence,2,10.64,2024-03-10,258,30.68
07 AAA 014,Ford,Fluence,2,10.64,2024-03-11,288,34.07
07 AAA 014,Ford,Fluence,2,10.64,2024-03-12,72,9.9
07 AAA 014,Ford,Fluence,2,10.64,2024-03-13,157,14.33
07 AAA 014,Ford,Fluence,2,10.64,2024-03-14,113,12.54
07 AAA 014,Ford,Fluence,2,10.64,2024-03-15,267,29.17
07 AAA 014,Ford,Fluence,2,10.64,2024-03-16,238,25.43
07 AAA 014,Ford,Fluence,2,10.64,2024-03-17,270,26.12
07 AAA 014,Ford,Fluence,2,10.64,2024-03-18,208,24.94
07 AAA 014,Ford,Fluence,2,10.64,2024-03-19,236,31.88
07 AAA 014,Ford,Fluence,2,10.64,2024-03-20,267,31.44
07 AAA 014,Ford,Fluence,2,10.64,2024-03-21,173,24.76
07 AAA 014,Ford,Fluence,2,10.64,2024-03-22,189,28.67
07 AAA 014,Ford,Fluence,2,10.64,2024-03-23,63,6.75
07 AAA 014,Ford,Fluence,2,10.64,2024-03-24,188,16.7
07 AAA 014,Ford,Fluence,2,10.64,2024-03-25,105,12.26
07 AAA 014,Ford,Fluence,2,10.64,2024-03-26,121,10.66
07 AAA 014,Ford,Fluence,2,10.64,2024-03-27,273,40.62
07 AAA 014,Ford,Fluence,2,10.64,2024-03-28,87,13.06
07 AAA 014,Ford,Fluence,2,10.64,2024-03-29,148,15.21
07 AAA 014,Ford,Fluence,2,10.64,2024-03-30,178,26.19
07 AAA 014,Ford,Fluence,2,10.64,2024-03-31,213,25.2
07 AAA 014,Ford,Fluence,2,10.64,2024-04-01,243,33.67
07 AAA 014,Ford,Fluence,2,10.64,2024-04-02,120,12.03
07 AAA 014,Ford,Fluence,2,10.64,2024-04-03,234,30.98
07 AAA 014,Ford,Fluence,2,10.64,2024-04-04,175,24.33
07 AAA 014,Ford,Fluence,2,10.64,2024-04-05,44,4.18
07 AAA 014,Ford,Fluence,2,10.64,2024-04-06,198,23.57
07 AAA 014,Ford,Fluence,2,10.64,2024-04-07,65,6.85
07 AAA 014,Ford,Fluence,2,10.64,2024-04-08,215,31.27
07 AAA 014,Ford,Fluence,2,10.64,2024-04-09,130,20.38
07 AAA 014,Ford,Fluence,2,10.64,2024-04-10,145,16.76
07 AAA 014,Ford,Fluence,2,10.64,2024-04-11,232,23.15
07 AAA 014,Ford,Fluence,2,10.64,2024-04-12,214,27.58
07 AAA 014,Ford,Fluence,2,10.64,2024-04-13,61,8.26
07 AAA 014,Ford,Fluence,2,10.64,2024-04-14,51,7.98
07 AAA 014,Ford,Fluence,2,10.64,2024-04-15,150,18.78
07 AAA 014,Ford,Fluence,2,10.64,2024-04-16,236,26.96
07 AAA 014,Ford,Fluence,2,10.64,2024-04-17,299,26.99
07 AAA 014,Ford,Fluence,2,10.64,2024-04-18,59,7.16
07 AAA 014,Ford,Fluence,2,10.64,2024-04-19,167,22.31
07 AAA 014,Ford,Fluence,2,10.64,2024-04-20,290,42.9
07 AAA 014,Ford,Fluence,2,10.64,2024-04-21,157,22.12
07 AAA 014,Ford,Fluence,2,10.64,2024-04-22,291,42.77
07 AAA 014,Ford,Fluence,2,10.64,2024-04-23,247,30.33
07 AAA 014,Ford,Fluence,2,10.64,2024-04-24,295,37.46
07 AAA 014,Ford,Fluence,2,10.64,2024-04-25,211,25.15
07 AAA 014,Ford,Fluence,2,10.64,2024-04-26,198,23.8
07 AAA 014,Ford,Fluence,2,10.64,2024-04-27,121,18.4
07 AAA 014,Ford,Fluence,2,10.64,2024-04-28,249,25.83
07 AAA 014,Ford,Fluence,2,10.64,2024-04-29,105,13.29
07 AAA 015,Fiat,Atego,4,8.35,2024-01-01,172,20.44
07 AAA 015,Fiat,Atego,4,8.35,2024-01-02,201,22.21
07 AAA 015,Fiat,Atego,4,8.35,2024-01-03,94,8.73
07 AAA 015,Fiat,Atego,4,8.35,2024-01-04,206,16.62
07 AAA 015,Fiat,Atego,4,8.35,2024-01-05,293,22.94
07 AAA 015,Fiat,Atego,4,8.35,2024-01-06,232,25.43
07 AAA 015,Fiat,Atego,4,8.35,2024-01-07,159,18.35
07 AAA 015,Fiat,Atego,4,8.35,2024-01-08,294,26.44
07 AAA 015,Fiat,Atego,4,8.35,2024-01-09,215,23.59
07 AAA 015,Fiat,Atego,4,8.35,2024-01-10,49,6.06
07 AAA 015,Fiat,Atego,4,8.35,2024-01-11,264,22.89
07 AAA 015,Fiat,Atego,4,8.35,2024-01-12,131,11.27
07 AAA 015,Fiat,Atego,4,8.35,2024-01-13,65,7.35
07 AAA 015,Fiat,Atego,4,8.35,2024-01-14,262,22.36
07 AAA 015,Fiat,Atego,4,8.35,2024-01-15,170,13.35
07 AAA 015,Fiat,Atego,4,8.35,2024-01-16,124,13.09
07 AAA 015,Fiat,Atego,4,8.35,2024-01-17,295,24.13
07 AAA 015,Fiat,Atego,4,8.35,2024-01-18,79,5.65
07 AAA 015,Fiat,Atego,4,8.35,2024-01-19,176,20.29
07 AAA 015,Fiat,Atego,4,8.35,2024-01-20,258,21.21
07 AAA 015,Fiat,Atego,4,8.35,2024-01-21,59,7.18
07 AAA 015,Fiat,Atego,4,8.35,2024-01-22,124,8.99
07 AAA 015,Fiat,Atego,4,8.35,2024-01-23,240,30.0
07 AAA 015,Fiat,Atego,4,8.35,2024-01-24,134,13.56
07 AAA 015,Fiat,Atego,4,8.35,2024-01-25,298,23.36
07 AAA 015,Fiat,Atego,4,8.35,2024-01-26,248,28.45
07 AAA 015,Fiat,Atego,4,8.35,2024-01-27,195,18.31
07 AAA 015,Fiat,Atego,4,8.35,2024-01-28,93,8.68
07 AAA 015,Fiat,Atego,4,8.35,2024-01-29,238,26.14
07 AAA 015,Fiat,Atego,4,8.35,2024-01-30,139,14.32
07 AAA 015,Fiat,Atego,4,8.35,2024-01-31,236,17.2
07 AAA 015,Fiat,Atego,4,8.35,2024-02-01,175,20.08
07 AAA 015,Fiat,Atego,4,8.35,2024-02-02,149,16.88
07 AAA 015,Fiat,Atego,4,8.35,2024-02-03,103,10.58
07 AAA 015,Fiat,Atego,4,8.35,2024-02-04,250,20.14
07 AAA 015,Fiat,Atego,4,8.35,2024-02-05,250,30.06
07 AAA 015,Fiat,Atego,4,8.35,2024-02-06,285,34.4
07 AAA 015,Fiat,Atego,4,8.35,2024-02-07,110,7.49
07 AAA 015,Fiat,Atego,4,8.35,2024-02-08,271,29.37
07 AAA 015,Fiat,Atego,4,8.35,2024-02-09,148,13.4
07 AAA 015,Fiat,Atego,4,8.35,2024-02-10,88,9.35
07 AAA 015,Fiat,Atego,4,8.35,2024-02-11,150,14.76
07 AAA 015,Fiat,Atego,4,8.35,2024-02-12,184,19.47
07 AAA 015,Fiat,Atego,4,8.35,2024-02-13,90,6.13
07 AAA 015,Fiat,Atego,4,8.35,2024-02-14,255,31.86
07 AAA 015,Fiat,Atego,4,8.35,2024-02-15,160,13.92
07 AAA 015,Fiat,Atego,4,8.35,2024-02-16,111,11.2
07 AAA 015,Fiat,Atego,4,8.35,2024-02-17,258,28.95
07 AAA 015,Fiat,Atego,4,8.35,2024-02-18,83,10.07
07 AAA 015,Fiat,Atego,4,8.35,2024-02-19,57,6.99
07 AAA 015,Fiat,Atego,4,8.35,2024-02-20,226,23.05
07 AAA 015,Fiat,Atego,4,8.35,2024-02-21,196,14.09
07 AAA 015,Fiat,Atego,4,8.35,2024-02-22,86,7.9
07 AAA 015,Fiat,Atego,4,8.35,2024-02-23,82,10.2
07 AAA 015,Fiat,Atego,4,8.35,2024-02-24,254,19.99
07 AAA 015,Fiat,Atego,4,8.35,2024-02-25,255,25.15
07 AAA 015,Fiat,Atego,4,8.35,2024-02-26,125,13.34
07 AAA 015,Fiat,Atego,4,8.35,2024-02-27,104,11.35
07 AAA 015,Fiat,Atego,4,8.35,2024-02-28,42,2.83
07 AAA 015,Fiat,Atego,4,8.35,2024-02-29,139,16.9
07 AAA 015,Fiat,Atego,4,8.35,2024-03-01,201,22.23
07 AAA 015,Fiat,Atego,4,8.35,2024-03-02,177,18.79
07 AAA 015,Fiat,Atego,4,8.35,2024-03-03,95,11.5
07 AAA 015,Fiat,Atego,4,8.35,2024-03-04,164,16.2
07 AAA 015,Fiat,Atego,4,8.35,2024-03-05,150,13.11
07 AAA 015,Fiat,Atego,4,8.35,2024-03-06,182,22.1
07 AAA 015,Fiat,Atego,4,8.35,2024-03-07,145,12.47
07 AAA 015,Fiat,Atego,4,8.35,2024-03-08,64,5.99
07 AAA 015,Fiat,Atego,4,8.35,2024-03-09,258,20.77
07 AAA 015,Fiat,Atego,4,8.35,2024-03-10,185,19.69
07 AAA 015,Fiat,Atego,4,8.35,2024-03-11,222,21.58
07 AAA 015,Fiat,Atego,4,8.35,2024-03-12,167,11.7
07 AAA 015,Fiat,Atego,4,8.35,2024-03-13,148,16.97
07 AAA 015,Fiat,Atego,4,8.35,2024-03-14,202,17.01
07 AAA 015,Fiat,Atego,4,8.35,2024-03-15,122,8.3
07 AAA 015,Fiat,Atego,4,8.35,2024-03-16,66,7.67
07 AAA 015,Fiat,Atego,4,8.35,2024-03-17,108,7.23
07 AAA 015,Fiat,Atego,4,8.35,2024-03-18,90,8.24
07 AAA 015,Fiat,Atego,4,8.35,2024-03-19,203,21.66
07 AAA 015,Fiat,Atego,4,8.35,2024-03-20,124,12.23
07 AAA 015,Fiat,Atego,4,8.35,2024-03-21,198,22.04
07 AAA 015,Fiat,Atego,4,8.35,2024-03-22,43,3.06
07 AAA 015,Fiat,Atego,4,8.35,2024-03-23,187,18.74
07 AAA 015,Fiat,Atego,4,8.35,2024-03-24,53,5.61
07 AAA 015,Fiat,Atego,4,8.35,2024-03-25,224,22.93
07 AAA 015,Fiat,Atego,4,8.35,2024-03-26,292,23.81
07 AAA 015,Fiat,Atego,4,8.35,2024-03-27,254,28.79
07 AAA 015,Fiat,Atego,4,8.35,2024-03-28,182,20.92
07 AAA 015,Fiat,Atego,4,8.35,2024-03-29,214,23.5
07 AAA 015,Fiat,Atego,4,8.35,2024-03-30,216,17.96
07 AAA 015,Fiat,Atego,4,8.35,2024-03-31,159,19.07
07 AAA 015,Fiat,Atego,4,8.35,2024-04-01,235,17.63
07 AAA 015,Fiat,Atego,4,8.35,2024-04-02,274,33.9
07 AAA 015,Fiat,Atego,4,8.35,2024-04-03,187,12.98
07 AAA 015,Fiat,Atego,4,8.35,2024-04-04,58,4.21
07 AAA 015,Fiat,Atego,4,8.35,2024-04-05,232,28.33
07 AAA 015,Fiat,Atego,4,8.35,2024-04-06,229,20.35
07 AAA 015,Fiat,Atego,4,8.35,2024-04-07,80,5.46
07 AAA 015,Fiat,Atego,4,8.35,2024-04-08,230,20.84
07 AAA 015,Fiat,Atego,4,8.35,2024-04-09,137,10.46
07 AAA 015,Fiat,Atego,4,8.35,2024-04-10,296,27.9
07 AAA 015,Fiat,Atego,4,8.35,2024-04-11,135,11.97
07 AAA 015,Fiat,Atego,4,8.35,2024-04-12,82,6.14
07 AAA 015,Fiat,Atego,4,8.35,2024-04-13,112,13.02
07 AAA 015,Fiat,Atego,4,8.35,2024-04-14,181,15.81
07 AAA 015,Fiat,Atego,4,8.35,2024-04-15,71,5.19
07 AAA 015,Fiat,Atego,4,8.35,2024-04-16,50,4.26
07 AAA 015,Fiat,Atego,4,8.35,2024-04-17,204,20.75
07 AAA 015,Fiat,Atego,4,8.35,2024-04-18,178,20.7
07 AAA 015,Fiat,Atego,4,8.35,2024-04-19,198,19.34
07 AAA 015,Fiat,Atego,4,8.35,2024-04-20,151,12.68
07 AAA 015,Fiat,Atego,4,8.35,2024-04-21,203,20.85
07 AAA 015,Fiat,Atego,4,8.35,2024-04-22,56,6.66
07 AAA 015,Fiat,Atego,4,8.35,2024-04-23,264,20.85
07 AAA 015,Fiat,Atego,4,8.35,2024-04-24,287,28.54
07 AAA 015,Fiat,Atego,4,8.35,2024-04-25,161,18.26
07 AAA 015,Fiat,Atego,4,8.35,2024-04-26,46,4.46
07 AAA 015,Fiat,Atego,4,8.35,2024-04-27,291,34.55
07 AAA 015,Fiat,Atego,4,8.35,2024-04-28,100,7.22
07 AAA 015,Fiat,Atego,4,8.35,2024-04-29,193,20.65
07 AAA 016,Fiat,Transit,3,24.59,2024-01-01,166,40.08
07 AAA 016,Fiat,Transit,3,24.59,2024-01-02,56,11.35
07 AAA 016,Fiat,Transit,3,24.59,2024-01-03,243,81.37
07 AAA 016,Fiat,Transit,3,24.59,2024-01-04,129,34.59
07 AAA 016,Fiat,Transit,3,24.59,2024-01-05,240,58.82
07 AAA 016,Fiat,Transit,3,24.59,2024-01-06,137,44.82
07 AAA 016,Fiat,Transit,3,24.59,2024-01-07,122,30.51
07 AAA 016,Fiat,Transit,3,24.59,2024-01-08,298,58.81
07 AAA 016,Fiat,Transit,3,24.59,2024-01-09,198,40.42
07 AAA 016,Fiat,Transit,3,24.59,2024-01-10,197,70.14
07 AAA 016,Fiat,Transit,3,24.59,2024-01-11,283,58.74
07 AAA 016,Fiat,Transit,3,24.59,2024-01-12,41,14.84
07 AAA 016,Fiat,Transit,3,24.59,2024-01-13,296,70.36
07 AAA 016,Fiat,Transit,3,24.59,2024-01-14,272,71.8
07 AAA 016,Fiat,Transit,3,24.59,2024-01-15,240,49.76
07 AAA 016,Fiat,Transit,3,24.59,2024-01-16,90,23.67
07 AAA 016,Fiat,Transit,3,24.59,2024-01-17,257,90.04
07 AAA 016,Fiat,Transit,3,24.59,2024-01-18,94,21.43
07 AAA 016,Fiat,Transit,3,24.59,2024-01-19,282,100.01
07 AAA 016,Fiat,Transit,3,24.59,2024-01-20,290,97.82
07 AAA 016,Fiat,Transit,3,24.59,2024-01-21,291,81.43
07 AAA 016,Fiat,Transit,3,24.59,2024-01-22,227,54.11
07 AAA 016,Fiat,Transit,3,24.59,2024-01-23,206,48.07
07 AAA 016,Fiat,Transit,3,24.59,2024-01-24,128,28.62
07 AAA 016,Fiat,Transit,3,24.59,2024-01-25,149,48.41
07 AAA 016,Fiat,Transit,3,24.59,2024-01-26,67,13.39
07 AAA 016,Fiat,Transit,3,24.59,2024-01-27,71,17.95
07 AAA 016,Fiat,Transit,3,24.59,2024-01-28,228,77.71
07 AAA 016,Fiat,Transit,3,24.59,2024-01-29,223,52.32
07 AAA 016,Fiat,Transit,3,24.59,2024-01-30,53,11.88
07 AAA 016,Fiat,Transit,3,24.59,2024-01-31,184,43.54
07 AAA 016,Fiat,Transit,3,24.59,2024-02-01,233,74.58
07 AAA 016,Fiat,Transit,3,24.59,2024-02-02,235,65.02
07 AAA 016,Fiat,Transit,3,24.59,2024-02-03,196,39.35
07 AAA 016,Fiat,Transit,3,24.59,2024-02-04,143,42.33
07 AAA 016,Fiat,Transit,3,24.59,2024-02-05,246,78.22
07 AAA 016,Fiat,Transit,3,24.59,2024-02-06,279,70.58
07 AAA 016,Fiat,Transit,3,24.59,2024-02-07,265,62.24
07 AAA 016,Fiat,Transit,3,24.59,2024-02-08,196,64.84
07 AAA 016,Fiat,Transit,3,24.59,2024-02-09,62,12.89
07 AAA 016,Fiat,Transit,3,24.59,2024-02-10,142,38.91
07 AAA 016,Fiat,Transit,3,24.59,2024-02-11,258,63.17
07 AAA 016,Fiat,Transit,3,24.59,2024-02-12,215,44.55
07 AAA 016,Fiat,Transit,3,24.59,2024-02-13,263,60.68
07 AAA 016,Fiat,Transit,3,24.59,2024-02-14,77,25.68
07 AAA 016,Fiat,Transit,3,24.59,2024-02-15,185,40.11
07 AAA 016,Fiat,Transit,3,24.59,2024-02-16,60,19.15
07 AAA 016,Fiat,Transit,3,24.59,2024-02-17,183,52.12
07 AAA 016,Fiat,Transit,3,24.59,2024-02-18,114,28.02
07 AAA 016,Fiat,Transit,3,24.59,2024-02-19,211,76.73
07 AAA 016,Fiat,Transit,3,24.59,2024-02-20,175,42.07
07 AAA 016,Fiat,Transit,3,24.59,2024-02-21,190,51.42
07 AAA 016,Fiat,Transit,3,24.59,2024-02-22,160,40.63
07 AAA 016,Fiat,Transit,3,24.59,2024-02-23,291,58.05
07 AAA 016,Fiat,Transit,3,24.59,2024-02-24,182,61.2
07 AAA 016,Fiat,Transit,3,24.59,2024-02-25,219,47.42
